"CÓDIGO ÓRGÃO SUPERIOR";"NOME ÓRGÃO SUPERIOR";"CÓDIGO ÓRGÃO";"NOME ÓRGÃO";"CÓDIGO UNIDADE GESTORA";"NOME UNIDADE GESTORA";"CATEGORIA ECONÔMICA";"ORIGEM RECEITA";"ESPÉCIE RECEITA";"DETALHAMENTO";"VALOR PREVISTO ATUALIZADO";"VALOR LANÇADO";"VALOR REALIZADO";"PERCENTUAL REALIZADO";"DATA LANÇAMENTO";"ANO EXERCÍCIO"
"26000";"Ministério da Educação";"26413";"Instituto Federal do Triângulo Mineiro";"158099";"INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS PREVISTOS EM CONTRATOS";"0,00";"0,00";"10525,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Grosso";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"13084,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26440";"Universidade Federal da Fronteira Sul";"158517";"UNIVERSIDADE FEDERAL DA FRONTEIRA SUL";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"13619,00";"0,00";"6736,86";"49,4666275056905793300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Grosso";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"203585,00";"0,00";"83467,10";"40,9986492128594935700";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";"219394,00";"0,00";"96630,00";"44,0440486066164070100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Grosso";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"Receitas de Capital";"Alienação de Bens";"Alienação de bens móveis";"ALIENACAO DE VEICULOS";"6813,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Receita Patrimonial";"Delegação de Serviços Públicos Mediante C";"REC. CONCESS. DE DIREITO REAL USO AREA PUBLIC";"61620,00";"0,00";"149277,72";"242,2553067185978578300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26276";"Fundação Universidade Federal do Mato Grosso";"154045";"FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS RECREATIVOS E CULTURAIS";"7672,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS PREVISTOS EM CONTRATOS";"28427,00";"0,00";"10041,00";"35,3220529778027931100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";"203918,00";"0,00";"178930,00";"87,7460547867279985000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"445243,00";"0,00";"317104,69";"71,2205896555364149400";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE HOSPEDAGEM E ALIMENTACAO";"33615,00";"0,00";"17200,00";"51,1676334969507660200";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO";"0,00";"0,00";"716,55";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS PREVISTOS EM CONTRATOS";"947,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Transferências Correntes";"Transferências de Convênios";"TRANSF.CONV.DOS MUNICIPIOS E SUAS ENTIDADEDES";"111341,00";"0,00";"72525,68";"65,1383407729407855100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS EDUCACIONAIS";"196810,00";"0,00";"52473,50";"26,6620090442558813000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"0,00";"0,00";"9237,58";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção animal e derivados";"Receita da produção animal e derivados";"51081,00";"0,00";"25642,88";"50,2004267731641902000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"TAXA OCUPACAO IMOVEIS FUN. PROP. NAC. RESID.";"0,00";"0,00";"183,12";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"12687,00";"0,00";"2509,31";"19,7785922597934893900";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"25626,89";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção vegetal";"Receita da produção vegetal";"29486,00";"0,00";"23921,50";"81,1283320898053313400";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS";"35672,00";"0,00";"55694,54";"156,1295694101816550700";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"27278,00";"0,00";"27086,51";"99,2980057188943470900";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";"229868,00";"0,00";"128043,02";"55,7028468512363617300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26430";"Instituto Federal do Sertão de Pernambuco";"158149";"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"17290,26";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULTAS E JUROS DE MORA";"0,00";"0,00";"1,22";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"TAXA DE OCUPACAO DE OUTROS IMOVEIS";"3693,00";"0,00";"6472,53";"175,2648253452477660400";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Industrial";"Receitas da indústria de transformação";"RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES";"59405,00";"0,00";"39846,19";"67,0754818617961451000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS DE MORA DE ARRENDAMENTOS";"0,00";"0,00";"60,08";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE TECNOLOGIA";"0,00";"0,00";"350,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"123570,16";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE HOSPEDAGEM E ALIMENTACAO";"10207,00";"0,00";"12474,00";"122,2102478691094347000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ARRENDAMENTOS";"7328,00";"0,00";"9006,00";"122,8984716157205240100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS EDUCACIONAIS";"0,00";"0,00";"49030,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";"577060,00";"0,00";"632970,11";"109,6887862613939624900";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"16249,00";"0,00";"15167,00";"93,3411286848421441300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS DE MORA DE ALUGUEIS";"0,00";"0,00";"132,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Agropecuária";"Receita da produção animal e derivados";"Receita da produção animal e derivados";"143260,00";"0,00";"211623,39";"147,7198031551026106300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE HOSPEDAGEM E ALIMENTACAO";"10321,00";"0,00";"24027,00";"232,7972095727158221100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"14279,00";"0,00";"405712,87";"2841,3255129911058197300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS PREVISTOS EM CONTRATOS";"2165,00";"0,00";"3474,38";"160,4794457274826789800";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Agropecuária";"Receita da produção vegetal";"Receita da produção vegetal";"15115,00";"0,00";"14969,49";"99,0373139265630168700";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS EDUCACIONAIS";"17242,00";"0,00";"29722,63";"172,3850481382670223800";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes - intra-orçamentárias";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"1973,00";"0,00";"1104,00";"55,9553978712620375000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas de Capital";"Alienação de Bens";"Alienação de bens móveis";"ALIENACAO DE OUTROS BENS MOVEIS";"0,00";"0,00";"23970,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26424";"Instituto Federal do Tocantins";"158131";"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"16395,00";"0,00";"23724,98";"144,7086306800853918800";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ARRENDAMENTOS";"71501,00";"0,00";"100836,26";"141,0277618494846225900";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"23627,20";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"OUTRAS MULTAS";"0,00";"0,00";"467,02";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26352";"Fundação Universidade Federal do ABC";"154503";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"185811,00";"0,00";"27709,67";"14,9128253978505040000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção animal e derivados";"Receita da produção animal e derivados";"106599,00";"0,00";"100003,25";"93,8125592172534451500";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"0,00";"0,00";"145077,79";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"26130,00";"0,00";"9320,46";"35,6695752009184845000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"TAXA DE OCUPACAO DE OUTROS IMOVEIS";"12880,00";"0,00";"7406,74";"57,5057453416149068300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção vegetal";"Receita da produção vegetal";"9045,00";"0,00";"19111,87";"211,2976229961304588100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"38002,55";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"7079,00";"0,00";"15636,19";"220,8813391721994632000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS";"0,00";"0,00";"362095,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26408";"Instituto Federal do Maranhão";"158128";"INST. FED. DO MARANHAO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"OUTRAS RESTITUICOES";"0,00";"0,00";"1706,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Outras Receitas Correntes";"Multas administrativas, contratuais e judicia";"MULTAS E JUROS DE MORA DE ALUGUEIS";"0,00";"0,00";"328,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlos";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE HOSPEDAGEM E ALIMENTACAO";"1148682,00";"0,00";"925182,53";"80,5429640231151876600";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE HOSPEDAGEM E ALIMENTACAO";"12142,00";"0,00";"13300,00";"109,5371437983857684000";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlos";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE TRANSFERENCIA DE TECNOLOGIA";"774780,00";"0,00";"1003003,84";"129,4565992927024445600";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"0,00";"0,00";"625,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlos";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"Receitas Correntes - intra-orçamentárias";"Receita de Serviços";"Receita de Serviços";"SERVICOS DE TECNOLOGIA";"0,00";"0,00";"2112251,54";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ARRENDAMENTOS";"9600,00";"0,00";"0,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26280";"Fundação Universidade Federal de São Carlos";"154049";"FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"3217465,00";"0,00";"2972095,93";"92,3738387208563263300";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção animal e derivados";"Receita da produção animal e derivados";"270000,00";"0,00";"194004,77";"71,8536185185185185100";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas de Capital";"Alienação de Bens";"Alienação de bens móveis";"ALIENACAO DE OUTROS BENS MOVEIS";"0,00";"0,00";"1157,00";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção vegetal";"Receita da produção vegetal";"6339,00";"0,00";"6300,38";"99,3907556396908029600";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ARRENDAMENTOS";"155389,00";"0,00";"172171,52";"110,8003269214680575800";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Receita Patrimonial";"Exploração do patrimônio imobiliário do E";"ALUGUEIS";"0,00";"0,00";"8504,66";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Receita Agropecuária";"Outras receitas agropecuárias";"Outras receitas agropecuárias";"1629,00";"0,00";"350,00";"21,4855739717618170600";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26433";"Instituto Federal do Rio de Janeiro";"158157";"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO";"Receitas Correntes";"Transferências Correntes";"Transferências de Convênios";"TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES";"2476290,00";"0,00";"2499387,00";"100,9327259731291569200";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção animal e derivados";"Receita da produção animal e derivados";"512533,00";"0,00";"399341,88";"77,9153498408882940200";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26267";"Universidade Federal da Integração Latino-Americana";"158658";"UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES";"0,00";"0,00";"28819,91";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Receita de Serviços";"Receita de Serviços";"SERVICOS ADMINISTRATIVOS";"1041416,00";"0,00";"170959,45";"16,4160575600912603600";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26267";"Universidade Federal da Integração Latino-Americana";"158658";"UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"Receitas Correntes";"Receita Patrimonial";"Valores Mobiliários";"REMUNERACAO DE DEPOSITOS BANCARIOS";"0,00";"0,00";"3214,72";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Outras Receitas Correntes";"Indenizações, restituições e ressarciment";"INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO";"4087,00";"0,00";"1074,45";"26,2894543675067286500";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26267";"Universidade Federal da Integração Latino-Americana";"158658";"UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA";"Receitas Correntes";"Outras Receitas Correntes";"Demais receitas correntes";"OUTRAS RECEITAS";"0,00";"0,00";"14,15";"0,00";"31/12/2013";"2013"
"26000";"Ministério da Educação";"26406";"Instituto Federal do Espírito Santo";"158151";"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO";"Receitas Correntes";"Receita Agropecuária";"Receita da produção vegetal";"Receita da produção vegetal";"279584,00";"0,00";"133996,81";"47,9272097115714776200";"31/12/2013";"2013"
