codigo_orgao_superior,nome_orgao_superior,codigo_orgao,nome_orgao,codigo_unidade_gestora,nome_unidade_gestora,categoria_economica,origem_receita,especie_receita,detalhamento,valor_previsto_atualizado,valor_lancado,valor_realizado,percentual_realizado,data_lancamento
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,219394.0,0.0,96630.0,44.04404860661641,31/12/2013
26000,Ministério da Educação,26276,Fundação Universidade Federal do Mato Grosso,154045,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE VEICULOS,6813.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Receita Patrimonial,Delegação de Serviços Públicos Mediante C,REC. CONCESS. DE DIREITO REAL USO AREA PUBLIC,61620.0,0.0,149277.72,242.25530671859786,31/12/2013
26000,Ministério da Educação,26276,Fundação Universidade Federal do Mato Grosso,154045,FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS RECREATIVOS E CULTURAIS,7672.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,28427.0,0.0,10041.0,35.32205297780279,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,203918.0,0.0,178930.0,87.746054786728,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,445243.0,0.0,317104.69,71.22058965553641,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE HOSPEDAGEM E ALIMENTACAO,33615.0,0.0,17200.0,51.167633496950764,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO,0.0,0.0,716.55,0.0,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,947.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSF.CONV.DOS MUNICIPIOS E SUAS ENTIDADEDES,111341.0,0.0,72525.68,65.13834077294078,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS EDUCACIONAIS,196810.0,0.0,52473.5,26.662009044255882,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,9237.58,0.0,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,51081.0,0.0,25642.88,50.20042677316419,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA OCUPACAO IMOVEIS FUN. PROP. NAC. RESID.,0.0,0.0,183.12,0.0,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,12687.0,0.0,2509.31,19.778592259793488,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,25626.89,0.0,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,29486.0,0.0,23921.5,81.12833208980533,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Patrimonial,Valores Mobiliários,REMUNERACAO DE DEPOSITOS BANCARIOS,35672.0,0.0,55694.54,156.12956941018166,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,27278.0,0.0,27086.51,99.29800571889434,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,229868.0,0.0,128043.02,55.70284685123636,31/12/2013
26000,Ministério da Educação,26430,Instituto Federal do Sertão de Pernambuco,158149,"INST.FED.DE ED.,CIENC.E TEC.DO S.PERNAMBUCANO",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,17290.26,0.0,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,1.22,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE OUTROS IMOVEIS,3693.0,0.0,6472.53,175.26482534524777,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Industrial,Receitas da indústria de transformação,RECEITA DA INDUSTRIA DE PRODUTOS ALIMENTARES,59405.0,0.0,39846.19,67.07548186179615,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ARRENDAMENTOS,0.0,0.0,60.08,0.0,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE TECNOLOGIA,0.0,0.0,350.0,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,123570.16,0.0,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE HOSPEDAGEM E ALIMENTACAO,10207.0,0.0,12474.0,122.21024786910944,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes - intra-orçamentárias,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ARRENDAMENTOS,7328.0,0.0,9006.0,122.89847161572052,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS EDUCACIONAIS,0.0,0.0,49030.0,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,577060.0,0.0,632970.11,109.68878626139396,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,16249.0,0.0,15167.0,93.34112868484215,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ALUGUEIS,0.0,0.0,132.0,0.0,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,143260.0,0.0,211623.39,147.71980315510262,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE HOSPEDAGEM E ALIMENTACAO,10321.0,0.0,24027.0,232.79720957271581,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,14279.0,0.0,405712.87,2841.325512991106,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,2165.0,0.0,3474.38,160.47944572748267,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,15115.0,0.0,14969.49,99.03731392656302,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS EDUCACIONAIS,17242.0,0.0,29722.63,172.38504813826702,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes - intra-orçamentárias,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,1973.0,0.0,1104.0,55.955397871262036,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE OUTROS BENS MOVEIS,0.0,0.0,23970.0,0.0,31/12/2013
26000,Ministério da Educação,26424,Instituto Federal do Tocantins,158131,"INST.FED.DE EDUC.,CIENC.E TEC.DO TOCANTINS",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,16395.0,0.0,23724.98,144.7086306800854,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ARRENDAMENTOS,71501.0,0.0,100836.26,141.02776184948462,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,23627.2,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,0.0,0.0,467.02,0.0,31/12/2013
26000,Ministério da Educação,26352,Fundação Universidade Federal do ABC,154503,FUNDACAO UNIVERSIDADE FEDERAL DO ABC,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,185811.0,0.0,27709.67,14.912825397850504,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,106599.0,0.0,100003.25,93.81255921725345,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,145077.79,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,26130.0,0.0,9320.46,35.66957520091849,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,TAXA DE OCUPACAO DE OUTROS IMOVEIS,12880.0,0.0,7406.74,57.505745341614904,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,9045.0,0.0,19111.87,211.29762299613046,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,38002.55,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,7079.0,0.0,15636.19,220.88133917219946,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,0.0,0.0,362095.0,0.0,31/12/2013
26000,Ministério da Educação,26408,Instituto Federal do Maranhão,158128,INST. FED. DO MARANHAO,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,1706.0,0.0,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ALUGUEIS,0.0,0.0,328.0,0.0,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE HOSPEDAGEM E ALIMENTACAO,1148682.0,0.0,925182.53,80.54296402311519,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE HOSPEDAGEM E ALIMENTACAO,12142.0,0.0,13300.0,109.53714379838577,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE TRANSFERENCIA DE TECNOLOGIA,774780.0,0.0,1003003.84,129.45659929270244,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,625.0,0.0,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,SERVICOS DE TECNOLOGIA,0.0,0.0,2112251.54,0.0,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ARRENDAMENTOS,9600.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,3217465.0,0.0,2972095.93,92.37383872085633,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,270000.0,0.0,194004.77,71.85361851851852,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE OUTROS BENS MOVEIS,0.0,0.0,1157.0,0.0,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,6339.0,0.0,6300.38,99.39075563969081,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ARRENDAMENTOS,155389.0,0.0,172171.52,110.80032692146806,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,0.0,0.0,8504.66,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita Agropecuária,Outras receitas agropecuárias,Outras receitas agropecuárias,1629.0,0.0,350.0,21.485573971761816,31/12/2013
26000,Ministério da Educação,26433,Instituto Federal do Rio de Janeiro,158157,"INST.FED.DE EDUC.,CIENC.E TEC.DO R.DE JANEIRO",Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES,2476290.0,0.0,2499387.0,100.93272597312915,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita Agropecuária,Receita da produção animal e derivados,Receita da produção animal e derivados,512533.0,0.0,399341.88,77.9153498408883,31/12/2013
26000,Ministério da Educação,26267,Universidade Federal da Integração Latino-Americana,158658,UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,28819.91,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,1041416.0,0.0,170959.45,16.41605756009126,31/12/2013
26000,Ministério da Educação,26267,Universidade Federal da Integração Latino-Americana,158658,UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA,Receitas Correntes,Receita Patrimonial,Valores Mobiliários,REMUNERACAO DE DEPOSITOS BANCARIOS,0.0,0.0,3214.72,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO,4087.0,0.0,1074.45,26.28945436750673,31/12/2013
26000,Ministério da Educação,26267,Universidade Federal da Integração Latino-Americana,158658,UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,14.15,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita Agropecuária,Receita da produção vegetal,Receita da produção vegetal,279584.0,0.0,133996.81,47.92720971157148,31/12/2013
26000,Ministério da Educação,26267,Universidade Federal da Integração Latino-Americana,158658,UNIV. FEDERAL DA INTEGRACAO-LATINO-AMERICANA,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,8728.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes - intra-orçamentárias,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,11317.0,0.0,7102.0,62.75514712379606,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.,2879.0,0.0,3452.3,119.91316429315735,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,426855.0,0.0,415194.27,97.26822223003127,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS,0.0,0.0,104300.0,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS AGROPECUARIOS,4380.0,0.0,8703.0,198.6986301369863,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,31607.0,0.0,27570.53,87.22918973645079,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,2426.04,0.0,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas de Capital,Alienação de Bens,Alienação de bens móveis,ALIENACAO DE MOVEIS E UTENSILIOS,0.0,0.0,9215.0,0.0,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,45750.0,0.0,495355.0,1082.7431693989072,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,360000.0,0.0,230559.51,64.04430833333333,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ALUGUEIS,0.0,0.0,190.33,0.0,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Receita de Serviços,Receita de Serviços,OUTROS RECEITAS DE SERVICOS,4679.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26280,Fundação Universidade Federal de São Carlos,154049,FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE TECNOLOGIA,0.0,0.0,-300.0,0.0,31/12/2013
26000,Ministério da Educação,26275,Fundação Universidade Federal do Acre,154044,FUNDACAO UNIVERSIDADE FEDERAL DO ACRE,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ALUGUEIS,2591.0,0.0,0.0,0.0,31/12/2013
26000,Ministério da Educação,26406,Instituto Federal do Espírito Santo,158151,"INST.FED.DE EDUC.,CIENC.E TEC.DO ESP.SANTO",Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,39.17,0.0,31/12/2013
