codigo_orgao_superior,nome_orgao_superior,codigo_orgao,nome_orgao,codigo_unidade_gestora,nome_unidade_gestora,categoria_economica,origem_receita,especie_receita,detalhamento,valor_previsto_atualizado,valor_lancado,valor_realizado,percentual_realizado,data_lancamento
24000,"Ministério da Ciência, Tecnologia e Inovaç",20502,Financiadora de Estudos e Projetos,365001,FINANCIADORA DE ESTUDOS E PROJETOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE REMUNERACAO REP. PROG.DES.ECONOM.,225066626.2,0.0,0.0,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Receita de Serviços,Receita de Serviços,JUROS DE EMPRESTIMOS,214778855.0,0.0,338110611.25,157.42267144966388,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,2677.0,0.0,2701172.91,100902.98505790063,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULT.JUR.MORA DIV.ATIV.OUTR.RECEITAS,0.0,0.0,-28.81,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20502,Financiadora de Estudos e Projetos,365001,FINANCIADORA DE ESTUDOS E PROJETOS,Receitas Correntes,Receita de Serviços,Receita de Serviços,JUROS DE EMPRESTIMOS,0.0,0.0,925067.08,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Contribuições,Contribuições econômicas,CONTR-EMP.INSTALADAS DEMAIS REGIOES-PRINCIPAL,102689057.0,0.0,117360411.07,114.28716408409515,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,METROLOGIA CIENTIFICA E INDUSTRIAL,11017.0,0.0,6225.6,56.50903149677771,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,17128131.32,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20502,Financiadora de Estudos e Projetos,365001,FINANCIADORA DE ESTUDOS E PROJETOS,Receitas de Capital,Amortizações de Empréstimos,Amortizações de Empréstimos,AMORTIZACOES DE PROJETOS,0.0,0.0,2965743.41,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Outras Receitas Correntes,"Bens, Direitos e Valores Incorporados ao Patr",RECEITA DIV.ATIV DA OUTORGA DIREITO USO RADIO,0.0,0.0,2290.08,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,SERVICOS DE TECNOLOGIA,57230.0,0.0,21261.6,37.15114450463044,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE PARCELAMENTO,0.0,0.0,961861.18,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Contribuições,Contribuições econômicas,COTA-PARTE ADIC.FRETE P/ RENOV.MARIN.MERCANTE,98366618.0,0.0,72266421.05,73.46640813654892,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,25840.0,0.0,789.63,3.055843653250774,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,341241.0,0.0,127558.77,37.380845209104415,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas de Capital,Amortizações de Empréstimos,Amortizações de Empréstimos,AMORTIZACOES DE PROJETOS,101475560.0,0.0,101664830.01,100.1865178275439,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,109139.0,0.0,100598.08,92.17427317457555,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,47666.0,0.0,87437.77,183.43844669156212,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,0.0,0.0,381.74,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes - intra-orçamentárias,"Impostos, Taxas e Contribuições de Melhoria",Taxas,"TX.LIC.,CONTR, FISC.MAT NUC.RADIOATIVO INSTAL",0.0,0.0,6000.0,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20501,Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001,CNPQ - ADMINISTRACAO CENTRAL,Receitas Correntes,Transferências Correntes,Transferências de Convênios,TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS,112591129.0,0.0,174838407.84,155.2861307927732,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",24901,Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901,FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,Receitas Correntes,Contribuições,Contribuições econômicas,CONTRIBUICAO S/REC.CONCESS.PERMISS.ENERG.ELET,438409262.0,0.0,591219876.24,134.85569933967318,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita de Serviços,Receita de Serviços,METROLOGIA CIENTIFICA E INDUSTRIAL,350736.0,0.0,397452.85,113.31966208202181,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,171348.88,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,1247.0,0.0,30.72,2.463512429831596,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICO DE INFORMACOES CIENTIFICAS E TECNOLOG,0.0,0.0,96.76,0.0,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO,2775.0,0.0,2752.16,99.17693693693694,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE TECNOLOGIA,1659118.0,0.0,1649340.0,99.41065071923757,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita Industrial,Receitas da indústria de transformação,RECEITA DA INDUSTRIA DE PROD. FARMOQUIMICOS,1601831.0,0.0,2283326.25,142.54476595845628,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ALUGUEIS,1441582.0,0.0,1097328.39,76.11973443064633,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita Industrial,Receitas da indústria de transformação,RECEITA DA INDUST. DE PRODUTOS FARMACEUTICOS,93454270.0,0.0,104295248.27,111.60030276840213,31/12/2015
24000,"Ministério da Ciência, Tecnologia e Inovaç",20301,Comissão Nacional de Energia Nuclear,113209,CNEN-ORCAMENTO E FINANCAS,Receitas Correntes,Receita Patrimonial,Demais receitas patrimoniais,OUTRAS RECEITAS PATRIMONIAIS,77260.0,0.0,0.0,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,OUTRAS RECEITAS DE SERVICOS,0.0,0.0,28.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,2558.0,0.0,715.8,27.982799061767004,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,24.4,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,3.35,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS DE ESTUDOS E PESQUISAS,0.0,0.0,40.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,305313.65,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,66513.82,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICAO DE RECURSOS DE FOMENTO,0.0,0.0,779182.69,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,1887.0,0.0,0.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,67508.2,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,0.0,0.0,20.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Bens, Direitos e Valores Incorporados ao Patr",REC.DIV.ATIV.-MULTA POR INFR. A LEG. CINEMAT.,0.0,0.0,335104.36,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,474005.77,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS RESTITUICOES,0.0,0.0,281012.25,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,OUTROS RECEITAS DE SERVICOS,47410.0,0.0,90892.77,191.71645222526894,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS POR INFRACOES A LEG. CINEMATOGRAFICA,1189429.0,0.0,1064379.1,89.48656035795327,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICO DE INFORMACOES CIENTIFICAS E TECNOLOG,0.0,0.0,60.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,0.0,0.0,57.25,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,1284680.0,0.0,1060383.15,82.54064436279852,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes - intra-orçamentárias,Outras Receitas Correntes,Indenizações e restituições,RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,17593.43,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.,27527.0,0.0,29208.09,106.1070585243579,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Contribuições,Contribuições econômicas,RECEITA VEICULACAO DE OBRAS CINEMATOGRAFICAS,0.0,5074344.78,0.0,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS RECREATIVOS E CULTURAIS,0.0,0.0,180.0,0.0,31/12/2015
42000,Ministério da Cultura,20203,Agência Nacional do Cinema,203003,AGENCIA NACIONAL DO CINEMA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,0.0,0.0,6986.05,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS,0.0,0.0,9.3,0.0,31/12/2015
42000,Ministério da Cultura,42207,Instituto Brasileiro de Museus,423001,INSTITUTO BRASILEIRO DE MUSEUS - IBRAM,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS DE MORA DE ALUGUEIS,0.0,0.0,178.5,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes - intra-orçamentárias,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,0.0,0.0,20.0,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,7528.4,0.0,31/12/2015
42000,Ministério da Cultura,20404,Fundação Biblioteca Nacional,344042,FUNDACAO BIBLIOTECA NACIONAL,Receitas Correntes,Receita Patrimonial,Exploração do patrimônio imobiliário do E,ARRENDAMENTOS,0.0,0.0,100.0,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,157983.22,0.0,31/12/2015
42000,Ministério da Cultura,20408,Fundação Cultural Palmares,344041,FUNDACAO CULTURAL PALMARES,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,45207.14,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULT.JUR MORA DA OUTORGA DOS SERV DE RADIODIF,0.0,0.0,105.62,0.0,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,19816.87,0.0,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,0.0,0.0,44651.79,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,594.7,0.0,31/12/2015
42000,Ministério da Cultura,20408,Fundação Cultural Palmares,344041,FUNDACAO CULTURAL PALMARES,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,120268.36,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,37032.0,0.0,303294.29,819.0059678116223,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS POR AUTOS DE INFRACAO,40797.0,0.0,173892.94,426.23952741623157,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Receita Patrimonial,Delegação de Serviços Públicos Mediante C,REC. CONCESS. DE DIREITO REAL USO AREA PUBLIC,2552.0,0.0,0.0,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,2276852.76,0.0,31/12/2015
42000,Ministério da Cultura,20408,Fundação Cultural Palmares,344041,FUNDACAO CULTURAL PALMARES,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,OUTRAS RECEITAS,0.0,0.0,174.13,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS PREVISTAS NA LEI GERAL DAS TELECOMUN.,3976965.0,0.0,1482889.39,37.286961036871084,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,12622.63,0.0,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,49081.3,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO,0.0,0.0,1375.0,0.0,31/12/2015
42000,Ministério da Cultura,20408,Fundação Cultural Palmares,344041,FUNDACAO CULTURAL PALMARES,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERVICOS ADMINISTRATIVOS,0.0,0.0,103.3,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Bens, Direitos e Valores Incorporados ao Patr",RECEITA DIV.ATIV DA OUTORGA SERV RADIODIFUSAO,0.0,0.0,5999.63,0.0,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",OUTRAS INDENIZACOES,0.0,0.0,29637.2,0.0,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,82.39,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Outras Receitas Correntes,Demais receitas correntes,REC.SEGUROS DECOR. INDENIZACAO POR SINISTRO,0.0,0.0,134.71,0.0,31/12/2015
42000,Ministério da Cultura,42000,Ministério da Cultura - Unidades com vínculo direto,420002,"COORDENACAO-GERAL DE PLAN., ORC., FIN. E CONT",Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULTAS E JUROS PREVISTOS EM CONTRATOS,0.0,0.0,442663.75,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",MULT.JUR.MOR.OUTRAS RECEITAS CONCES E PERMISS,0.0,0.0,2381.09,0.0,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Receita de Serviços,Receita de Serviços,TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS,0.0,0.0,36465.0,0.0,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",INDENIZ. POR DANOS CAUSADOS AO PATR. PUBLICO,0.0,0.0,250.0,0.0,31/12/2015
42000,Ministério da Cultura,20412,Fundação Nacional de Artes,403201,FUNDACAO NACIONAL DE ARTES,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.,44614.0,0.0,32657.5,73.20011655534137,31/12/2015
42000,Ministério da Cultura,42000,Ministério da Cultura - Unidades com vínculo direto,420002,"COORDENACAO-GERAL DE PLAN., ORC., FIN. E CONT",Receitas Correntes,Outras Receitas Correntes,"Multas administrativas, contratuais e judicia",OUTRAS MULTAS E JUROS DE MORA,0.0,0.0,38173.59,0.0,31/12/2015
42000,Ministério da Cultura,34902,Fundo Nacional de Cultura,340002,COORD.GERAL DE PLAN. ORC. FIN. E CONTAB/FNC,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES,0.0,0.0,748858.85,0.0,31/12/2015
42000,Ministério da Cultura,20411,Instituto do Patrimônio Histórico e Artístico Nacional,403101,INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,Receitas Correntes,Outras Receitas Correntes,"Indenizações, restituições e ressarciment",RESTITUICOES DE CONVENIOS - PRIMARIAS,0.0,0.0,1663772.77,0.0,31/12/2015
42000,Ministério da Cultura,20403,Fundação Casa de Rui Barbosa,344001,FUNDACAO CASA DE RUI BARBOSA,Receitas Correntes,Receita de Serviços,Receita de Serviços,SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.,13452.0,0.0,4937.0,36.70086232530479,31/12/2015
